"Sharp-shinned Hawk",7,10,7,6,10,12,12,12,14,8,17,12,21,17,13,10,4,9,8,5,10,6,2,5,10,4,6,7,1,2,1,3,3,4,0,2,3,3,1,2,0,3,0,3,1,2,2,1,2,1,1,1,0,1,2,0,0,0,0,"cw",0,0,1,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0
"Cooper's Hawk",13,12,16,9,15,23,17,20,16,10,16,9,13,16,4,8,5,4,3,2,2,5,3,3,4,2,2,5,4,1,1,0,0,0,3,0,0,1,0,1,0,0,1,3,1,3,2,2,1,0,2,1,4,0,"cw",1,"cw","cw",0,3,2,2,1,3,5,3,0,3,3,3,0,5,1,5,1,2,2,2,2,0,1,1,0,1,0,"cw",0,0,0,0,0,0
"Northern Goshawk",0,0,0,0,1,0,1,0,1,2,3,1,0,4,0,1,1,1,1,1,3,1,"cw",0,3,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,4,1,0,2,2,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Goshawk (American)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw","cw",0,0,0,"cw",1,0,0,0,2,1,"cw",0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Accipiter sp.",1,1,2,1,2,0,1,0,0,4,4,3,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bald Eagle",7,6,11,3,4,3,5,9,4,3,5,5,2,3,1,3,"cw",0,"cw","cw",3,0,1,2,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"cw",0,0,0,1,"cw",2,3,0,0,2,1,"cw",0,1,"cw",4,0,0,0,0,0,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0
"Red-shouldered Hawk",0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,1,0,0,4,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,"cw",2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"Red-tailed Hawk",139,126,146,93,109,174,135,158,127,166,156,110,160,129,90,104,61,80,79,57,119,81,52,83,113,90,105,74,117,117,106,121,68,90,91,100,97,123,98,120,87,116,102,94,110,180,150,97,91,56,49,100,150,66,120,97,14,77,38,26,27,14,19,15,13,12,8,11,19,9,3,5,8,10,7,3,3,8,1,1,3,1,"cw",1,0,0,0,0,0,0,0,0
"Rough-legged Hawk",0,2,6,"cw",1,3,1,3,2,2,1,8,6,3,0,2,0,0,0,0,0,3,4,3,9,2,9,4,7,7,2,6,8,2,10,18,8,3,8,3,1,11,3,8,5,10,17,19,17,14,7,100,34,9,21,44,"cw",8,9,16,3,0,2,1,2,1,1,4,0,0,1,0,1,8,1,0,1,3,4,0,3,3,1,0,1,0,0,0,0,0,0,0
"hawk sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0
"eagle sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Common Gallinule",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"American Coot",167,186,53,105,106,46,54,34,119,167,97,68,107,121,156,29,31,108,100,74,3,42,0,0,2,1,1,3,6,7,6,17,"cw",3,1,0,19,11,3,2,51,21,2,3,8,59,0,0,9,29,5,10,2,1,0,0,0,"cw",0,0,0,1,0,"cw",0,0,0,3,0,1,0,0,2,0,0,1,0,3,0,0,0,1,0,0,2,0,"cw",0,0,0,0,0
"Sandhill Crane",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Killdeer",0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,4,0,5,0,0,0,0,0,0,2,2,3,1,0,0,0,5,3,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spotted Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greater Yellowlegs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lesser Yellowlegs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruddy Turnstone",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dunlin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,"cw",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Purple Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Least Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wilson's/Common Snipe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"American Woodcock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomarine Jaeger",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"jaeger sp.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thick-billed Murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black-legged Kittiwake",0,0,0,2,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bonaparte's Gull",0,0,4,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,5,"cw",0,1,0,2,0,0,0,0,2,0,6,"cw",1,0,7,0,111,3,0,5,4,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,"cw",1,0,"cw",3,"cw",0,8,0,0,0,0,0,34,1000,7,0,8,0,0,0,50,100,0,0,0,0,0,0,0
"Little Gull",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Franklin's Gull",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ring-billed Gull",2236,1876,1432,2939,2120,419,1959,974,1637,1036,1556,1258,3467,1072,2618,698,2642,2104,2831,913,808,2219,729,1706,1309,1087,275,883,1579,763,227,1586,318,1488,1700,700,900,330,47,73,1000,160,60,110,160,230,240,190,110,30,160,39,35,11,100,120,800,10,65,5,7,80,950,700,11,30,300,8,18,10,0,4,7,0,16,57,350,19,0,4,1,50,2,50,250,75,1,0,0,2,0,0
"Herring Gull",428,2274,2323,918,1671,316,2545,3665,1197,656,995,1631,2076,1096,1001,428,2014,2502,1384,1444,553,2361,982,1481,820,4268,533,2133,1687,1563,805,2718,4443,1564,9500,900,7000,1300,800,2250,6200,7200,4200,4400,5400,6600,4600,3800,3300,750,1200,1600,3100,4300,12000,10000,5200,1500,2500,4000,6400,12600,8500,8700,11000,2750,11800,1277,2500,5400,1400,4319,3637,600,1898,5100,5500,3235,5200,10325,450,3450,550,1950,1900,641,323,359,254,19,268,"cw"
"Thayer's Gull",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,1,1,0,0,"cw",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iceland Gull",1,2,4,2,3,0,1,51,9,1,2,7,1,"cw",1,0,2,4,2,1,1,0,5,4,1,2,3,3,1,1,1,2,2,0,0,3,2,0,1,2,0,2,1,0,0,2,0,1,0,0,0,3,1,0,3,1,"cw",0,0,"cw",0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iceland Gull (kumlieni)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,"cw",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lesser Black-backed Gull",0,1,4,1,4,0,"cw",3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glaucous Gull",0,14,8,2,7,1,14,50,19,2,2,18,3,13,0,2,8,30,13,13,30,11,22,18,22,70,7,33,6,2,13,11,27,1,5,30,19,4,2,12,4,7,4,3,6,12,8,5,6,4,1,5,5,1,5,4,5,1,3,4,3,6,2,3,2,4,4,"cw",0,1,"cw",4,1,1,2,0,0,3,1,2,"cw",3,10,1,0,0,0,0,0,0,0,0
"Herring x Glaucous Gull (hybrid)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Great Black-backed Gull",146,343,354,110,36,8,181,138,99,37,34,143,68,78,94,95,139,192,160,144,109,211,128,138,122,310,21,200,186,109,61,110,92,72,400,94,207,86,49,433,150,88,47,46,110,130,120,100,140,95,56,100,130,57,77,128,162,32,82,127,198,147,77,78,66,34,80,47,47,0,0,0,0,0,0,0,0,111,82,200,34,102,27,11,0,15,"cw",0,0,0,0,0
"Herring x Great Black-backed Gull (hybrid)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gull sp.",41,23,18,0,8,0,0,71,21,0,2,10,213,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,64,68,73,45,98,98,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caspian Tern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rock Pigeon (Feral Pigeon)",2595,1443,1210,1081,841,2309,1626,2296,1946,1747,5140,1488,1440,2460,936,944,1113,1161,1209,1030,1436,1068,776,1579,2590,949,1629,786,1494,1769,966,1260,643,988,1000,525,1030,1010,470,717,60,280,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mourning Dove",415,574,1023,663,657,890,2180,1986,2052,965,1228,708,692,1507,906,1128,494,1037,657,969,759,616,332,486,972,460,885,1288,473,660,586,403,662,185,340,608,76,284,153,253,183,200,97,108,140,86,26,21,22,9,16,4,23,35,63,28,13,4,3,2,0,31,0,20,0,0,0,1,9,1,0,1,2,0,0,0,0,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0
"Barn Owl (American)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eastern Screech-Owl",10,14,18,9,11,14,4,15,17,16,18,32,13,30,19,20,5,14,10,13,8,9,10,9,18,17,24,15,14,15,20,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"screech-owl sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,3,1,5,1,3,3,2,5,2,2,1,2,0,2,2,2,1,2,2,4,1,4,1,7,3,2,1,1,3,3,4,2,4,1,6,2,2,0,2,3,8,3,2,1,0,0,0,1,0,1,0,0,"cw",0,0
"Great Horned Owl",6,6,6,6,5,5,6,16,2,4,3,7,5,10,7,9,2,8,4,6,10,10,"cw",7,22,11,5,18,19,25,15,45,11,17,14,11,11,12,18,13,4,22,17,11,24,12,14,9,21,9,6,9,6,13,9,11,6,7,11,7,6,7,3,7,4,12,13,15,9,13,5,5,7,8,4,4,8,4,4,2,1,0,0,0,0,1,0,0,0,0,0,0
"Snowy Owl","cw","cw",2,0,0,0,1,1,0,1,0,0,0,0,2,0,"cw",0,1,0,0,0,3,1,4,0,0,0,9,1,0,1,0,0,0,3,0,1,0,0,1,5,1,0,3,0,0,1,1,5,0,5,1,0,3,4,1,"cw",0,2,1,0,4,"cw",0,2,5,0,1,1,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Northern Hawk Owl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barred Owl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"cw",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Great Gray Owl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Long-eared Owl",0,1,0,0,"cw",1,1,2,2,0,1,5,1,3,0,5,1,3,0,0,2,11,0,0,9,7,"cw",3,9,14,2,2,1,9,1,9,7,1,5,12,0,2,0,2,4,5,6,13,14,7,2,9,4,3,16,65,3,28,30,9,5,2,4,1,1,3,1,2,2,0,1,0,1,1,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Short-eared Owl",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,1,13,10,5,0,6,11,1,13,62,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boreal Owl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Saw-whet Owl",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,"cw",0,1,0,0,1,"cw",0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"owl sp.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belted Kingfisher",8,8,4,8,7,6,1,6,4,10,5,5,6,10,9,4,1,6,5,4,8,7,3,4,9,5,5,6,10,10,5,8,7,10,7,10,6,6,4,4,4,5,6,7,13,10,4,5,5,2,4,5,4,2,2,10,3,3,10,4,1,3,5,6,2,3,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"kingfisher sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Red-headed Woodpecker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,"cw",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Red-bellied Woodpecker",84,83,84,49,61,82,42,60,47,33,29,12,15,9,7,0,1,6,1,6,7,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yellow-bellied Sapsucker",0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,"cw",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,2,1,2,0,"cw",0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Downy Woodpecker",237,222,230,181,184,217,228,308,323,204,236,175,180,187,146,161,81,169,153,163,176,124,86,101,112,112,154,165,164,163,140,130,124,157,153,213,160,115,112,145,66,130,97,118,180,210,150,110,210,100,98,120,280,110,196,155,87,158,130,55,55,50,66,80,103,100,41,56,58,62,23,63,44,78,60,55,48,70,35,29,41,19,11,29,17,13,15,27,8,8,23,2
"Hairy Woodpecker",95,96,61,68,60,60,73,90,119,75,71,57,54,64,53,51,26,36,36,45,56,29,30,40,35,33,31,39,24,30,38,40,25,33,34,32,30,23,21,32,35,34,21,27,42,43,29,23,60,31,58,36,120,26,83,47,15,51,80,33,14,31,26,25,24,19,10,12,13,21,13,14,15,15,10,14,17,18,15,0,4,1,1,4,6,3,4,3,3,1,6,0
"American Three-toed Woodpecker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black-backed Woodpecker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cw",0,0,0,0,0,0,1,2,3,0,0,1,"cw",1,0,3,0,0,"cw",0,0,"cw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Flicker",5,0,0,3,0,6,0,0,0,13,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,0,0,6,2,6,5,1,3,1,0,1,0,0,0,2,0,0,1,0
"Northern Flicker (Yellow-shafted)",0,4,5,0,7,0,8,10,8,0,16,0,0,12,8,12,16,17,17,8,13,29,2,6,38,9,17,20,17,29,0,42,13,9,11,52,35,23,6,6,4,11,4,7,29,9,8,6,19,11,8,7,6,2,11,2,2,4,2,5,1,3,2,7,4,14,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pileated Woodpecker",8,7,4,1,3,7,7,13,7,9,14,4,6,10,1,4,1,4,3,1,3,6,4,3,6,4,1,8,5,6,2,3,4,4,1,4,3,3,1,3,3,3,2,"cw",2,4,4,3,4,2,2,4,6,1,"cw",2,2,1,3,0,0,0,0,0,0,"cw",0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
